mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_leaf,param_max_features,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,model
283.39824533462524,6.407841187719876,4.615735149383545,0.14562725648145314,1100,8,0.04,,"{'n_estimators': 1100, 'min_samples_leaf': 8, 'max_features': 0.04, 'max_depth': None}",0.7266204530982583,0.7240430431619502,0.7307957515590024,0.7382130033296112,0.7314019753313039,0.7302148452960251,0.004831729681817528,2,0.9971377556502877,0.997080694140236,0.997175003307702,0.9972430795100166,0.997262336835971,0.9971797738888426,6.697660682709881e-05,RF
130.63949389457701,1.2809246460768524,4.304632663726807,0.2229592312023936,1100,4,0.02,16,"{'n_estimators': 1100, 'min_samples_leaf': 4, 'max_features': 0.02, 'max_depth': 16}",0.7253224489962391,0.7241725172867534,0.7264145340329085,0.7353803558043841,0.7277284301877941,0.7278036572616158,0.003966944800179984,27,0.9949198863537141,0.9944593254619509,0.9952345970071863,0.9946928298454393,0.9945178836418016,0.9947649044620185,0.0002843318606831542,RF
173.99678826332092,3.488553098497581,2.3234275341033936,0.06069875369320978,500,8,0.06,20,"{'n_estimators': 500, 'min_samples_leaf': 8, 'max_features': 0.06, 'max_depth': 20}",0.7250010782712788,0.7225685594448661,0.7294027605688383,0.7368100795945319,0.7291871771730429,0.7285939310105116,0.004852317737501999,18,0.9952563625208937,0.9950011172660239,0.9952121071833088,0.9952566011915885,0.9949537852219271,0.9951359946767484,0.0001313161561507,RF
65.79784173965454,1.0172224414058448,2.3838515758514403,0.13369332305883685,500,8,0.02,28,"{'n_estimators': 500, 'min_samples_leaf': 8, 'max_features': 0.02, 'max_depth': 28}",0.7239564959599241,0.7238695205083119,0.7266406008596822,0.7350111513927768,0.7280396493965399,0.727503483623447,0.004078821524465596,29,0.9955922204632912,0.9953412976831358,0.9957478121368062,0.9956798774200077,0.9957155470658581,0.9956153509538199,0.00014655313402934294,RF
175.1732002735138,1.3348689075975724,3.0539575576782227,0.21968702415039404,700,4,0.04,16,"{'n_estimators': 700, 'min_samples_leaf': 4, 'max_features': 0.04, 'max_depth': 16}",0.7250175760767545,0.7225552021363537,0.7282532340058842,0.7362241292276628,0.7296379443093225,0.7283376171511955,0.004655191512826993,23,0.9971416077642914,0.9966414473445206,0.9971072878297219,0.9970296683655976,0.9969075319495965,0.9969655086507455,0.00018088987282933067,RF
163.13733863830566,2.275160598425236,2.168455696105957,0.11837849794563825,500,12,0.06,20,"{'n_estimators': 500, 'min_samples_leaf': 12, 'max_features': 0.06, 'max_depth': 20}",0.7246667784873919,0.721344724092557,0.7284076504571204,0.7368665963012253,0.7291529530540132,0.7280877404784616,0.005205316142317433,26,0.9766738219280632,0.9758979587492381,0.9766896442544261,0.9764007932876211,0.9772291948097503,0.9765782826058198,0.0004334879200184375,RF
228.20446910858155,5.9953475887978875,2.866622972488403,0.3170724854248773,700,12,0.06,,"{'n_estimators': 700, 'min_samples_leaf': 12, 'max_features': 0.06, 'max_depth': None}",0.725010234655282,0.723514195709041,0.7289446509517181,0.7374759814194444,0.7297204860314401,0.7289331097533852,0.004865271407857292,16,0.9795184143668811,0.9794524631668686,0.9794411334850839,0.9795166242932415,0.9792385772114504,0.9794334425047051,0.00010250155763632049,RF
74.15458064079284,0.5331652196669523,2.9370048522949217,0.16115254869806203,500,4,0.02,,"{'n_estimators': 500, 'min_samples_leaf': 4, 'max_features': 0.02, 'max_depth': None}",0.7241230034774886,0.7225098892515982,0.7252621928522988,0.7332822215083699,0.7290695139175705,0.7268493642014653,0.0038754074991489396,31,0.999996362033962,0.9999977603691911,0.999998377377817,0.9999987495739502,0.9999987776161245,0.9999980053942089,8.999080107914951e-07,RF
42.02177186012268,0.7194152108652682,2.819367551803589,0.32348639545387253,900,8,0.01,16,"{'n_estimators': 900, 'min_samples_leaf': 8, 'max_features': 0.01, 'max_depth': 16}",0.7121314032872235,0.7103490285107161,0.7070184938736176,0.7198465013588689,0.7134884840326536,0.7125667822126159,0.004236397877372079,49,0.9540480644911699,0.9545662566795363,0.9530828355634934,0.9538826774056298,0.9533114723339731,0.9537782612947605,0.0005303097391244463,RF
138.24706120491027,2.649365432194346,2.606086587905884,0.0903144088981001,500,6,0.04,28,"{'n_estimators': 500, 'min_samples_leaf': 6, 'max_features': 0.04, 'max_depth': 28}",0.7265837459908956,0.7233091253359083,0.7285624544281788,0.7376193637536395,0.729859156940429,0.7291867692898102,0.00475968386206677,12,0.9996936396652001,0.9997079136468724,0.9997227559441125,0.9997238049763644,0.9997356617175628,0.9997167551900225,1.4530421149006688e-05,RF
